COMMENT,LABEL
Nguyễn Việt Hoàng e iết trêu a đấy ,positive
Hoặc ngồi coi mỗi Gintama bộ cà khịa đỉnh cao ,negative
 học giỏi là được,positive
 ở cơ sở Thủ Đức có cái sân banh đủ đậu boeing 747 nha em không phải lo vụ đáp,positive
Đặng Minh Tuấn xài đồ china chịu lun ,neutral
 không nha em,neutral
Quỳnh Như hic Buồn dễ sợ  nhưng bù lại là được một bữa đi chơi quá là dzui luôn ,positive
Bùi Ngọc Hà nói ít thôi người anh em ở đâu,neutral
Lâu rồi không nghe câu này,positive
Cần tìm chàng trai thẳng kín của đời mình ,neutral
Hung Thanh Nguyen  t không nói là lớp cử nhân hoá tài năng đâu nha ,neutral
Nguyễn Việt Hoàng a hung quá e nó đ dám học h ,negative
Phan Tấn Trọng phải hoạt động tích cực lại thôi không biết chừng nào mới có lại nữa 	,positive
Bùi Yến Ly à thế à,positive
Trần Đức Hoàng rồi đến khi nào cho mở online ,neutral
Nguyễn Thị Thúy Linh drama la gi vay b,neutral
Hoàng Mai từ Bd lên sang nha bà,neutral
Lê Kiên nếp sống giản dị đáng để học tập,positive
hahaha P ,positive
Hà Thanh Huy nhường cho Duy Chung Nguyễn Trường Duy đứng tiếp đi,neutral
Huỳnh Minh Chủ lô,neutral
Được chở đi ăn ké cũng hong thấy mệt ó ,positive
Trinh Lê chợ đêm xa không ạ 2 chị,neutral
Cay ,negative
Khương Kim Phụng bởi ngừ ta xinh cái nó dị ó ,positive
 Nguyễn Hữu Phước nè bạn chuẩn boy phố lúi Đà Nạt,neutral
Trần Quốc Tài cút m đâu chui ào page trường t đấy thằng đbr ,negative
Nguyễn Ngọc Thảo Vy cailon hông ngủ,negative
Cũng ở chỗ đó luôn m nhể,neutral
Thanh Tú số đt của N hay của ai ,neutral
 của Lê Thị Kim Trang hay Vũ Thị Phương Thảo đó,neutral
 thích làm gì làm không phá trường là đc rồi e,neutral
Lê Nguyễn Tuấn Kiệt  hí sợ chắc không có tiền ăn quá,negative
Thư Nguyễn chỉ em vs nha,positive
 like dạo,neutral
Ngân Kiều tại mn sợ ra bụi ở á,negative
Quỳnh Thư Nguyễn Hồ Mấy bos cỡ chị á hả ,neutral
Hữu Huy đỉ xéo xắt,negative
Thanh Trút chịu đọc cf bên này ha,neutral
Tuyết Ngân hớ hớ ,positive
Trúc Phương gắt,negative
loài ng đáng sợ ,negative
Tuyết Nhung nè cu gái	,neutral
Huỳnh thích thì chui thôi,neutral
Quốc Doãn m chui đâu vô đây vậy ,neutral
Thu Hương định nay lên á Mà bệnh delay lại mai,neutral
Nhu Quynh chỉ chờ có thế người ơi ,positive
Nhi Ang chuyện thường ngày  Mà bây có ở đâu mà hít ghê thế ,neutral
Khôi Minh có ai chưa kìa,neutral
Việt Thư bậy rồi Làm gì đến ,negative
Nhat Trinh 7 cho ăn nước mắm,neutral
Nguyễn Hữu Phước ối idol ,positive
Đỗ Quân hỏi không thèm tag t vô,positive
Võ Đại Dương nhiều là 2 đó hả anh,neutral
Kim Yến nghe có vẻ cay Gặp mình là mình tạo ac khác chửi chết  nó rồi,negative
Mn ơi KTX khu B thì toàn nào ổn ạ,neutral
 m chấm đi,neutral
 có thể con trai thích thì sao 3,neutral
Đặng Hoàng Đạt sau vụ war với Everyday a picture of NXP thì ad của Xnln đã ở ẩn rồi ông,negative
Lưu Trần Anh Khoa  ơ  hài hước thế,positive
 khi mày yêu cuộc đờiThì cuộc đời cũng sẽ yêu mày đắm say//mượn lời Đen,positive
Duy Lê  theo bạn mình có ngon trai không ,neutral
Nguyễn Thành   được bạn êi,positive
Hiếu chị nhìn chị chán x2 á em 3,negative
Ib e đi c,neutral
Mình đi rước đèn hog ,neutral
Duyên Phương  lạc trôi gì vô đây rồi bé,neutral
Hoàng Khôi whatý t là t không thấy gì trong cmt mé ôi  lạy hồn t không ăn mặn nha ,negative
 bậy h cần lắm nha,negative
Chào mn mình là tân sinh viên khoa MMTTT Mong được làm quen với các bạn	,neutral
 tui đăng ký trực tiếp cô còn không cho ở chung nè,neutral
 Nguyễn Phạm Đức Duy Em phải không,neutral
Hân Hân khoái lắm đm ,positive
Hoai Thu cơ hội đi tato ,neutral
NT Thanh Vẫn me to,negative
Đình Thi bạn nói đúng ý mình quá 3,positive
Nguyễn Thanh Thịnh Quốc Bảo bắt chước ae mình kìa ,positive
Duy Duy m có đeo nơ chưa ,neutral
 chỉ cần Thơm là đẹp rồi nha,positive
vãi Phạm Quang Phú ,negative
 có Hối hận lắm Nếu được chọn lại mình sẽ suy nghĩ kĩ rồi mới quyết định,positive
Chào mọi người mình là tân sinh viên khoa MMTTT Mong được làm quen với các bạn,positive
ủa ai z,neutral
Tui chỉ hỏi cho dui thui mà ,positive
Sao E1 vẫn chưa thấy dán vậy ạ ,neutral
Điểm cao vãi  đang nuôi ý định năm sau thi vào đọc mà run á,negative
Nguyễn Trân tức cái mình ghê,negative
Thanh Hoa D5 là nơi t ở ngày xưa nè,positive
Ngắm mãi không chán,positive
PhưƠng PhưƠng đợt này là báo cháy chạy không kịp mặc áo giáp luôn nè,positive
Nguyễn Thị Thuỳ Dương khỏi ôn hihi,positive
Nà ní,neutral
không yêu thì biến đừng có bình phẩm ngọai hình con gái người ta như thế Hèn vl ế trước giờ là đúng,negative
Thủy Trâm Ây dôSao sinh iên FTU lại nằm ùng ở UIT cfs thế này  chết chết ,negative
Đạt Phan tức thiệt chớ,negative
 chửi thẳng vào mặt nó khi nào nó chửi lại thì im lặng qua hôm sau chửi tiếp,positive
t bị lỡ hai lần _,negative
Oanh Kiều mở đi bạn mình đăng kí khách hàng thân thiết nhé ,positive
Nhung Vũ ái chà chị hot dạ,neutral
Hà Giang vậy người ta mới kiềm m lại,neutral
Mạnh Khang buồn 3s vì Khang tag mình vào _,negative
Các anh bên trên nghĩ sao về gơ Lâm Đồng ạ ,neutral
Ngọc Hân Hân bán tui nhanh vậy ư,neutral
Trần Trung Trực  đã thấy com đã được xoá,neutral
 vote bẻ cong,neutral
 Ad mình nch với bạn nè,positive
Kim Tuyết Đóng rồi nha,positive
Bữa đó anh em A18 đòi qua A17 hiếp các bạn A17,neutral
Gặp bảo vệ,neutral
Đọc cfs xong mình xin phép ấn nút dội 2 bạn bằng 6 lít nước cho trường mình sạch hơn,negative
Phạm Quang Huy mai đề về bnhieu ông cho t xin 1 số với,positive
Võ Đoàn Hương Nhi vã quá thì chị húp e đại nè nếu chị có đam mê với sườn ống sườn cọng ,negative
có điều là nghe đồn có 2 hashtag thôi thì chọn hashtag  hoặc  đi ha,positive
Nhưng mà tụi tui ghi nhận tinh thần nhường chỗ cho người lớn tuổi của bà á ,positive
 Không nhé,neutral
Đức Trần có ông á,positive
  haiz,negative
Kim Bích bổ trứ  ước gì tìm đc phần trước,positive
 ad  thui chắc chưa đủ ib để tui dũa lại cái nết cho bạn nữa nhé ,negative
Sinh Nguyen nó cũng là kem chuối bình thường nhưng nó ngon vì khan hiếm ,negative
Hoàng Châu tag Thảo vô ,positive
Nhược Hy  t chỉ biết là mấy anh mấy bạn nam Nhân Văn ôn nhu lắm ớ	,neutral
Làm người ai làm thế,positive
Nga Nguyễn nhân giống gấp nhưng thiên thần này ,positive
Nhat Thao Quynh Le biết thì sao mà không biết thì sao ,neutral
nguyễn ngọc trinh Thanh Truc chiện tềnh cảm động trường nv ,neutral
cho em hỏi phiếu xác nhận nhập học của tân sinh viên là mình phải lên trường lấy hay sao ạ,neutral
Nguyễn Ngọc Linh ây dzô dzô dzô dzô dzô,neutral
Yen Nha Nguyen nào dẫn tui đi làm dới,neutral
Anhkun Kobayashi NH Mai Anh Đá Bào Kem cũng là cầm máy ảnh nhưng mo phải em mọi ngừ ạ,neutral
Phan Dang Hau anh không được lọt vào mắt ai đâu bé ưi  hông phải anh ,negative
Nguyễn QQuốc Dũng nhanh trí xài loại chống thấm đi cậutớ tức ktx mà chuyển ra rồi đây,negative
Nguyễn Ngọc Bảo Trân mình ngu vcl  có biết gì đâu,negative
Hoàng Vũ giỏi thì đi mà làm,negative
Sang Minh đẹp trai à 3,positive
 chạy ngay đi ,neutral
 để coi lại danh sách lớp,neutral
Nguyễn Hồ mặc dù m bực con vs nhiều râu nhưng cũng không nên như vậy,negative
Hoàng Long Lê nói đang thiếu tiền mà Ra đứng ,positive
Phan Thiện Nhân mai mình lên nộp hồ sơ rồi trường xác nhận cho mình ban êi,positive
Hien Dinh  act co đứng hình mất 5s ,neutral
Đọc cfs 2 mà xỉu  Giờ ghét quá hông nói chuyện thì sao trời,negative
Huy Đạt  láo thế nhở xiên nó ,negative
Lương Nguyễn Mai Ly chuẩn,positive
Huỳnh Song Uyên hong dám nổi tiếng luôn á,neutral
Trần Thiên năm đó ẫn đang ngồi trong lớp học bthuong m ạ ,neutral
Phương Anh Trần Ngọc  tại chơi với m đó,neutral
Ngọc Lãm thì động lực dl đó không thì gắng mà làm chứ ,positive
Bích Vân Thành Công Lê Hôm qua vừa hỏi h có người hỏi y chang em,neutral
Mỗi tháng chỉ vài trăm,positive
ăn với ế thì liên quan gì nhau  ,neutral
Lê Quang Trường ủa rồi không biết quay lại ,negative
Nguyễn Hoà đúng rồi e  ,positive
 cái cfs ngược qtqd ,negative
 mọi người chửi nhiều quá rồi nên mình bắt lỗi chính tả Đặc biệtsau này,positive
 ới,neutral
Nguyễn Tấn Phước chắc mai t đi 10km/h 	,neutral
Hà Giang nhiêu đó có là gì,neutral
Nguyễn Thị Thuỳ Dương số 1 cho chị,neutral
Trung Hiếu thích quá được TLSV trả lời hihi,positive
Đọc mà buồn man mác,negative
Nguyễn Minh QuÂn Chung kết thế giới,neutral
Thiên Vương thôi này anh thua,neutral
SIM DATA 3G MobifoneMỗi tháng CHỈ 15 không được 4gb tốc độ cao,neutral
Tiên Tiên cái quạt phòng mình ,neutral
Phạm Tài có c đây nề,neutral
Ngô Tường Vi đuma cười ỉa  Y cũng hong cần người như em,positive
Nt Huyền Trinh uis ac xong nt còn bơ ,negative
Minh Thu Nguyen công nghệ thông tin cơ bản nha em	,neutral
Na Đậu Đại Học bạn thấy điểm chuẩn thấp hơn hoặc bằng điểm của bạn là đậu rồi,positive
Ủa mà nào bộ ra điểm chuẩn mới biết đậu hay không chứ nhỉ hỏi mấy này chi vậy mấy em,neutral
Vũ Khang t ngủ gần m chứ nó có ngủ gần m đâu ,neutral
  ktmt nhiều gái lắm em ôi,positive
Có pồ mà có tư tưởng đập chậu cướp là hok đc dòi,neutral
Hiếu Thảo m nên tag mấy bạn này Truong Tan Phan Phước Điền,neutral
Đinh Thảo Oanh tui có buồn đâu mn ,neutral
Trần Nguyễn Đệ chưa hít kịp,neutral
Minh Yến Nguyễn Khanh Vân Lê quàng quậ thì quàng quậ chứ tới học cũng như bao người thui,positive
Còn nhiều điều thú zị nữa nhưng mà tui phải đi học bài mai thi đây  hứa hẹn đến điều thứ 50 ,positive
KTX ĐHQG Confesions _ đưa file không là mất page,negative
t đi xe bus mà bro,neutral
 Thế thì xin sau lưng đi,neutral
Tống Quang Minh cả một gia tài ,neutral
Hải Vy xạo riết quen m ,neutral
Nguyễn Việt Hoàng troi ui may len nam 2 roi co a,positive
Võ Cẩm Thy có khi nào,neutral
Phan Vũ Quang Thái đi xe hong anh ,positive
Nguyễn Hưng ủa b đăng kí nv hà nội à	,neutral
uồi vậy căng cơ thực chự,negative
Cuong Nguyen nếu so với giá trọ ở TĐ thì như vậy không hề rẻ,neutral
 vô đi rồi chị dũa cái nết e lại	,negative
hơ hơ,neutral
Nguyễn Thị Thúy Linh  vào yêu cầuyêu cầu chuyển phòng á bạn,neutral
Nguyễn Kha huhu,negative
Cho đến khi,neutral
 ng ta khép kín không nói chuyện cái đâm ra ghét thứ hãm Ghét xong cuối cùng yêu đúng tự vã,positive
À thế mà làm sao mà à,neutral
Nguyen Thinh em nó có ý định ,neutral
Thái Thiên Vũ quân sự nha,neutral
Nguyễn Đắc Thiên Ngân chị Ngân idol  Btw  có muốn theo game không em ơi ,positive
Lưu Trần Anh Khoa youngster h gắt quá,negative
Trương Nguyễn Kim Chi t ngủ trời sập t còn không biết nữa,positive
mlem mlem,positive
 CS thì nữ đông lắm em một lớp phải tới 6070 là sinh viên nữ đó em nên cứ thoải mái đăng ký nha,positive
 hổng hiểu ý là gì luôn á ,neutral
Sơn TN chỉ mấy em kìa,neutral
Nguyễn Lê Thuỳ Linh hên đợt đó thuê phòng 4ng mỗi ng 1 giường không ai ảnh hưởng ai nhề ,positive
Thư Thư đọc cfs  rồi mai mốt tiết chế lại nghe hong ,neutral
Ngô Phước thấy thương ghê chưa,negative
Tuyết Nhung đừng để ngiu biết m rớt hết combo Mac nha ,neutral
Ánh Nguyệt muốn để hình mình cơ,positive
Trang Trịnh chang chất quá chang ơi,positive
Lưu Huỳnh Bảo Trân   toi không quen toi không biết Bảo Trân này ,positive
 ngta bảo miếng ăn là miếng mập ,neutral
Huỳnh Minh Chí tự tìm hiểu đi em ,positive
Anh bán cà rem 2 thùng 1 ngài,neutral
 anh cũng vã hiha anh đc thêm cái combo thích hát còn hay dở thì tùy người cảm nhận ,positive
Bảo Anh Trương rồi sao tag t ,neutral
Nguyễn Phúc Thịnh như một người đã từng nói Muốn biết phải hỏi muốn giỏi phải copy,positive
Ham Zah em tưởng mác chỉ cần có 5 chỉ,neutral
  hề chúaNguyễn Chí Toàn,neutral
Trải qua 3 năm trên đây thì thấy cách tốt nhất kiếm ngiu trên đây ,positive
Quảng cáo túi đựng rác trá hình ,negative
 cong là cong tâm tính chứ đéo phải là cong kết cấu nha thằng trai thẳng quê mùa này,negative
Thanh Tran chu choa rẻ rách này,neutral
Nguyễn Thị Thảo Nguyên tình yêu to bự của Nguyên,positive
Quyên Lê ai  chòi,neutral
xấu quáa,negative
ủa ủa tưởng học HTTT xong ra bay nhảy chứ,neutral
sao không có nmlt  hk1 học o vs ctdl  gt lun căng phết,negative
NgLinh Nguyen xỉu ,negative
 e yên tâm,positive
Nhi Nguyen Ngoc Bao Như Huỳnh bạn nào cần không,neutral
Nguyễn Dương Hải Thôi cút Hải ,negative
là thế thôi,neutral
Cũng muốn bênh bạn N tại thấy bạn bị chửi ghê quá nhưng mà mình sợ nghiệp quá nên thôi ,neutral
 nhầm inf bạn phúc nào rồi  cs q5 không có ai tên phứk nha ,negative
Kim Vân í là mấy người đẹp thường để avt chó mèo ý bạn ấy là vậy đó,neutral
Trịnh Trương Quốc Bảo còn chị ,neutral
Trần Phong   gì nữa,neutral
Giang Hà tag nhẹ đọc đi,positive
 A lại phải nói đi nói lại lần thứ 0981986481 là anh không dễ bị dụ vậy đâu nhá,positive
 có cao to 6 múi không  ,neutral
Trần Đăng thế câm mồm vào kiên nhẫn q cuả m đâu,negative
Oanh Kiều ok nhe,positive
Thanh Nhi Yên Nhi có bán bạn hông kìa ,positive
Trần Tùng Quân nguyên do Ngọc bạc phơ ,neutral
Long Mơ why tag t ,neutral
Nguyễn P Nam cả 2 đều kh được em nha Vì khi em đi đki ngta sẽ chụp hình làm thẻ luôn,positive
 bạn hãy giúp mọi người nói giống như mình đi nào v	,neutral
KTX ĐHQG Confesions  ủa theo em đi hỏi nhiều chỗ các ac kêu đc chọn mà  ,neutral
Phạm Uyên dm sao mn kb Công Chúa Cảnh Đồng đi vi hành nhỉ ,positive
Bình Nguyễn vậy mà ăn mì gói suốt đây hiuhiu,negative
 may qtqđ a trai mình có người hốt rồi,positive
Giày độn anh êy ,positive
Thắng Nguyễn  t5 nay an,positive
Úi úi tớ có biết gì đâu,positive
Đạt Trần wibu lord,neutral
 Mời bạn vào đây tham gia khóa học Gồng cùng Trung Hiếu của chúng tôi,positive
Phát Phạm bài hát đấy cậu ơi ,positive
Uyên Đào chất chưa ,neutral
bye em,neutral
Dũng Kuns Trần Tú đầu năm drama hít bể phổi,negative
Toang lắm ạ ,negative
Lê Thanh Triệu t tưởng m nói đó là t chứ ,positive
 vào Nhân Văn 1 năm mà em còn thẳng thì quay lại đây nói tiếp nha 	,neutral
Nguyễn Đức Thịnh  tự đi giặc mên nhaChào không thân,neutral
Huỳnh Thị Bảo Trang hên quá bữa kêu t mà t kh đi chứ không là y dị rồi nè hihi,positive
Nguyễn Khôi không phải e viết đâu nha ,neutral
Nguyễn Trúc Đoan má dễ thương ghê vậy đã đủ khép nép chưa,positive
Trịnh Trương Quốc Bảo  ủa bạn khác ngành mình hả,neutral
Võ Thuật tội lỗi,negative
Gia Phú  Ưng câu cuối ghê luôn Cám ơn bạn đã nói hộ nỗi lòng của những đứa hay cúp học như mình ,positive
